id1,id2,label
12845281,2375950,0
8331010,11589225,0
7455438,9634580,0
310910,12897151,0
9397236,3566663,0
8915970,2144982,0
1133988,3899307,0
96244,12894550,0
9034314,13510714,0
3269608,1225315,0
6845682,1481793,0
9199223,8503187,0
10816724,7187545,0
12763207,13047547,0
6023633,10364732,0
11691286,6442556,0
12060204,2852936,0
10215779,12404658,0
13176106,669739,0
12336492,3153619,0
10030009,7076288,0
3186525,13129815,0
1497324,3041886,0
3979429,13234932,0
9675966,10830540,0
6553222,1101548,0
8465269,1545504,0
11997821,7770401,0
12834613,13170159,0
3166206,9652213,0
9001440,6795296,0
9723262,189443,0
10396737,13135016,0
6064224,11241987,0
14113624,590817,0
12607400,8998356,0
10565512,6043984,0
8465269,2770073,0
9348906,2359864,0
3679288,3725724,0
1651819,11463227,0
1125836,1142414,0
2442492,1963893,0
7113331,10439801,0
8523193,6925705,0
6308303,12076173,0
382190,6964685,0
1783705,4134388,0
8660627,7481780,0
13625974,1149333,0
262878,8317248,0
8982710,12038281,0
1656801,9658989,0
349924,8686290,0
10670852,12179317,0
3906368,12936328,0
11937298,6456703,0
6254064,4011594,0
3554022,6378469,0
1109660,1080604,0
6720442,1078201,0
6828982,12315976,0
474129,10735451,0
11343524,9173000,0
10574911,8331054,0
6554710,11947111,0
10492433,8593605,0
6142818,3539082,0
3176543,12611520,0
7197961,10986684,0
8658990,6232469,0
13005544,3554022,0
1538178,10653347,0
7039865,34033,0
2152132,350515,0
7055334,12668224,0
3934072,8358669,0
3336081,2961445,0
311760,8520996,0
10630682,13887308,0
3390561,1146357,0
13420294,2891529,0
2662061,8633685,0
185272,262556,0
2666562,4053850,0
10173996,14062066,0
846580,2047934,0
392490,13954297,0
6094120,12331032,0
7200751,9861937,0
10072210,8489403,0
2258884,8380376,0
4050858,9091389,0
1156892,5897672,0
8579340,9108685,0
10410663,13537250,0
6529936,1145975,0
117531,12443575,0
2359864,3831124,0
7774525,1670374,0
11851029,14013177,0
9295019,8391601,0
12243973,8099838,0
12443575,905008,0
6467059,1141539,0
2931786,7158763,0
3556787,7727999,0
11469402,1702841,0
11973233,446685,0
13167225,7097500,0
2502823,13347992,0
8930105,6647613,0
14078683,13817658,0
13164853,2997273,0
9115800,6977422,0
7755690,8430357,0
14165659,6609465,0
1783705,3100366,0
11320332,3277253,0
2514578,12763207,0
14147887,6859643,0
2362530,10440536,0
6962313,8056425,0
13673621,1147688,0
12958409,9523180,0
9153369,2375404,0
960098,178764,0
6623196,8056425,0
2006132,6228519,0
11762414,731340,0
2194736,6891605,0
14147887,10578795,0
4114404,2938700,0
3785091,9567259,0
3322736,10497395,0
1018530,9359298,0
12113057,8599682,0
13148592,8649995,0
10560557,11832540,0
1760011,12129498,0
9215116,7596685,0
13253119,1544229,0
2726377,8208025,0
7201112,1144394,0
2399512,13730910,0
10830614,6689229,0
6943500,497691,0
7012377,9633968,0
11974369,306799,0
1059252,9218448,0
1740,2311619,0
11701379,7285081,0
8058289,6559193,0
1640475,674011,0
9442549,6546429,0
12075692,3015982,0
13322038,616456,0
3176543,3180005,0
10952178,9980092,0
14147462,9635821,0
14131852,17843,0
946239,7727999,0
12489520,11319229,0
3724612,9944608,0
8580951,9350108,0
2248566,9258330,0
11478862,11786162,0
12281589,9362652,0
6111670,11908263,0
8892182,257865,0
10518490,3350061,0
2124212,8016284,0
3982896,3289064,0
12947200,7187202,0
12757989,8998356,0
1081238,11308728,0
13542645,1049091,0
3881862,2869749,0
6108259,406166,0
10578195,1492263,0
6951286,3325049,0
12535617,6020155,0
9634391,6826599,0
3012600,1390858,0
10394658,11880272,0
9934133,9885071,0
11769321,12152935,0
12605695,2935208,0
12635665,10838462,0
9774666,3560078,0
988647,9479416,0
9169613,13929401,0
2191780,6617679,0
6490266,13775187,0
2375950,13391390,0
9359822,11717374,0
8915080,12538295,0
10944526,8038527,0
13782039,2807671,0
10071312,13212066,0
7894737,11706902,0
2035214,2552252,0
8451255,11598465,0
6405446,2401537,0
436248,3820471,0
9295019,3381101,0
880587,6277126,0
7338586,9723900,0
2449665,7003217,0
1064740,2360647,0
12325433,2407866,0
254660,8258857,0
6164257,11397693,0
3792810,9844348,0
2688158,3377741,0
8384032,2448773,0
8642199,6079889,0
13523323,10973225,0
13506078,1743587,0
11258619,9153152,0
8843809,9746723,0
2247600,11783994,0
3118924,3142978,0
2881240,2134645,0
1709110,3721248,0
7635307,7115139,0
11241987,783442,0
3047106,12925269,0
11588554,3934987,0
12145910,12753918,0
1374072,11726046,0
10310297,12811556,0
11598465,11773058,0
3552333,6614729,0
12294455,1027445,0
12212471,3570119,0
4086316,3394646,0
3012347,12489520,0
6142517,12739117,0
10840979,262924,0
91220,10442920,0
3292452,3944438,0
13189722,10368115,0
8257215,11680331,0
1125836,7973618,0
4099260,8663132,0
2978570,8914579,0
305904,1488077,0
4168043,2124605,0
1636175,13258715,0
2195861,9840383,0
8699945,9349150,0
3389925,2248566,0
11192629,9261700,0
578446,3545118,0
8185199,1811269,0
8376656,13715811,0
7088630,9676574,0
11321727,910336,0
8174014,13086662,0
11275085,11951195,0
10742587,11943140,0
8097861,8062950,0
292823,3838687,0
12666850,9633020,0
4181716,2843449,0
1490106,11872888,0
1175711,933713,0
2606149,6110131,0
3555055,1603876,0
3660976,8018256,0
3927542,13695497,0
2744069,1424015,0
9912740,14143801,0
2428298,13501450,0
9331610,9667486,0
13703369,2882073,0
6762072,8798151,0
12163825,1635865,0
9936715,8457687,0
9363488,10200132,0
6895294,3128138,0
11142954,9505067,0
9084528,6300974,0
2666540,13662833,0
8910365,8597693,0
7947218,11251499,0
3099119,6055479,0
1790819,2218323,0
6814273,10988244,0
831437,813489,0
7746299,2807112,0
13810118,3281973,0
12419774,10170413,0
10755446,9578640,0
10733692,3720925,0
9400582,10417310,0
8354021,12776556,0
10578195,2636298,0
774196,4078944,0
650917,13170159,0
1144047,6787251,0
6557135,3236447,0
10778389,146828,0
3691852,3011721,0
13829147,10811621,0
1401386,7403526,0
8372238,11627148,0
11588647,579992,0
1681230,14173567,0
2088139,13910824,0
1500798,1059239,0
1599655,2089902,0
12972190,10927326,0
3343390,3785531,0
8392027,397866,0
3726842,13482504,0
9048849,10986684,0
13756405,10837163,0
9870073,6837198,0
473070,14084594,0
7526507,540484,0
12069388,3691852,0
6852366,2352592,0
1744811,10179607,0
13818490,12340767,0
14088430,13270395,0
3022026,12921287,0
12507111,10245402,0
6077058,6864167,0
1100577,222340,0
1760680,6459856,0
7019511,12486834,0
10117959,10458165,0
489717,12543046,0
13710221,12538697,0
7169228,2763144,0
13619752,10780020,0
13636255,12512010,0
12779203,8542171,0
7428078,7169228,0
11712675,10987397,0
6490887,6445072,0
11253186,12340085,0
12532725,6302144,0
763740,12199704,0
13042351,2536486,0
11237222,12737572,0
8317248,10255317,0
6316777,5882264,0
6611567,13972480,0
6627043,11213838,0
2772465,12648656,0
7247119,4169977,0
1527000,11908802,0
1179026,9537543,0
1690659,8254303,0
10321892,9843612,0
7147996,1574156,0
8279454,8632246,0
7791586,163349,0
12507505,9690309,0
8389640,14043485,0
8432923,4003470,0
12167708,8413447,0
1296786,4186888,0
9068448,2207841,0
10242957,3695401,0
2372488,9885150,0
822151,1693517,0
8229576,7972638,0
6067988,847058,0
2355917,9173000,0
3623566,13539754,0
6909311,8925124,0
1286671,12961007,0
3572131,3775597,0
3936307,281535,0
7970414,9570680,0
10339265,13936101,0
9589555,12972190,0
12658910,10598548,0
13045003,12599052,0
12826609,11874919,0
10238998,13764206,0
13635060,2552578,0
2359477,11558166,0
1730185,13618644,0
11213130,2504421,0
4110406,13155250,0
11642195,9808608,0
13554087,7065259,0
9331610,1522607,0
765365,6024297,0
6358579,2106099,0
12090948,7321093,0
7187545,6762491,0
11614637,11071298,0
1711609,13557811,0
3396132,904904,0
13284465,12543046,0
8042107,3695672,0
2465275,2259451,0
582771,11796154,0
3894548,8365798,0
1352208,2711284,0
1446725,6632838,0
7491002,6889681,0
10276023,10569992,0
765365,3826613,0
11977388,13356694,0
12320940,1492034,0
2770073,3707126,0
6021372,9381826,0
8755389,6225538,0
12605695,12666850,0
9001337,12832244,0
7310442,1598228,0
1352208,198527,0
218724,6570136,0
11920108,8561789,0
2995016,6341534,0
8320956,9655824,0
8351087,12073866,0
119747,13650651,0
13049470,1401011,0
9821834,3225481,0
7567375,12544233,0
12822838,9633412,0
1340473,10686343,0
7402817,3905512,0
1207595,3289064,0
9613090,9215866,0
10529818,3936307,0
13500590,7753171,0
11396892,3012347,0
13619752,5875538,0
7085810,6411887,0
8177553,2455593,0
11310960,8950460,0
9796146,8915817,0
69174,9295019,0
10585807,10440063,0
185780,6819693,0
3260605,6414548,0
477715,116295,0
9087034,3686620,0
2918855,7960451,0
9869907,240726,0
760860,12727332,0
9064804,11113999,0
1407794,8089910,0
3155203,3801735,0
2226408,11637223,0
9908822,8874776,0
13743961,9210232,0
13529231,13226787,0
12309397,2958731,0
3060546,13775187,0
3400315,3808232,0
11986635,1784866,0
6200427,10367886,0
8605310,6203500,0
13717721,10140935,0
3228539,9020170,0
2395991,9865681,0
12646038,8663132,0
731340,11615054,0
11213290,11455241,0
10594787,148884,0
6339277,1266614,0
7778034,2395379,0
3207649,6476549,0
8373978,2502823,0
3495718,3773835,0
12283725,12687191,0
3390561,11107873,0
13521956,10322704,0
6955796,185272,0
9163445,69856,0
12664193,7093403,0
12310285,1502187,0
9556621,3066600,0
339353,13148971,0
11304549,10635302,0
1466545,9656690,0
555835,11762414,0
13619073,13523323,0
1544711,12346118,0
6760160,5937743,0
9289123,965083,0
11982329,3351145,0
2784144,9068823,0
760967,8694941,0
10030351,2225181,0
2126129,3404921,0
2807671,10342793,0
2763248,7855898,0
6822540,279046,0
6782209,3302331,0
11033598,7002934,0
9289123,8647952,0
10439801,578446,0
6057919,10567194,0
12398305,6357052,0
12686393,6782209,0
2052834,3714823,0
11274137,13029784,0
9668046,10724253,0
8739445,1408911,0
6828505,6420555,0
9319681,2165779,0
9983762,6140979,0
9855787,3100362,0
7142863,13663178,0
11237222,4086316,0
6721001,13520940,0
7422699,9243303,0
9473624,11347699,0
2206301,11683251,0
9681577,12031080,0
7983810,3834887,0
2802886,6560866,0
113497,11809818,0
3699055,423765,0
5961120,9123314,0
9829584,10170069,0
1287536,136854,0
11216826,9795302,0
1287743,9114622,0
3692934,7993658,0
7285270,3032716,0
787536,2577880,0
7012803,187863,0
8413327,9656690,0
3893616,10078449,0
3177764,736593,0
11821688,7719878,0
1749230,6784826,0
2925872,1331630,0
1906313,3620089,0
805418,8979034,0
5902378,8027543,0
10097185,3047054,0
8070480,14156417,0
13257231,12804257,0
7001496,2552578,0
2399678,2406049,0
6247661,7063038,0
10687825,9617545,0
3734917,6843482,0
10138133,10160385,0
13063827,13172546,0
9237832,985626,0
12733531,4050858,0
1010294,6767919,0
6967385,6328425,0
511079,10950225,0
9376025,1379498,0
7483633,9677767,0
2732428,6967037,0
3261853,12733531,0
9652648,13143151,0
12700701,11561170,0
305904,8538948,0
6557135,12309397,0
6308998,2395379,0
12141419,683957,0
3919503,9675966,0
8075411,12136133,0
9820852,2626947,0
12310285,6276079,0
8642463,6307097,0
10261729,2616869,0
9136268,3695672,0
6936168,13957457,0
13730140,11260767,0
3321988,9937024,0
3274667,12536624,0
10178611,13655610,0
12030740,2804447,0
9011088,10952334,0
9634391,5913550,0
9841190,7567375,0
9768728,1156149,0
6586598,11451780,0
2974501,12193367,0
9982020,573334,0
13606608,8529932,0
8523193,3277245,0
12910341,12899577,0
9201447,9594248,0
10807443,11142954,0
13729822,8509208,0
10796239,12353429,0
13659423,265645,0
5930561,10859729,0
10764730,7096971,0
11655336,2207841,0
3247286,1167168,0
1088908,10327227,0
9891131,190055,0
2144982,2974501,0
3111371,3385128,0
6973789,9150719,0
806366,2217669,0
8717017,8281036,0
722966,12357885,0
13042351,6164257,0
3322732,886182,0
6057247,1051945,0
8890017,9195926,0
11432751,3021021,0
6110131,11784503,0
1826260,6669938,0
10572292,8257512,0
837277,13938514,0
13863244,9498145,0
6761855,1834738,0
11584081,11889663,0
1366169,8457687,0
12553599,13868587,0
7157957,11357058,0
2417846,3547725,0
12753918,7622974,0
12648656,9656291,0
10444451,8569706,0
6527698,1639996,0
12897625,10289591,0
11986635,8629065,0
2012359,11107420,0
12955683,8464209,0
93485,13033757,0
10258183,10200984,0
1404740,9748190,0
12838218,452532,0
810656,4156763,0
2216629,694894,0
8428284,12628793,0
11193209,7065259,0
3971833,831761,0
8056425,6357052,0
2968549,3982524,0
13826926,12125782,0
806063,2963174,0
7605533,7619631,0
10950225,6816462,0
5991431,1375057,0
13703369,13650651,0
13152240,7596685,0
7036324,6998474,0
2569235,13537681,0
8662330,7239448,0
9471124,11893319,0
12042583,9746226,0
12143828,9135901,0
10710993,10341258,0
1036290,3145521,0
11928373,10177452,0
337087,8406663,0
291133,6244663,0
7411000,1291833,0
1180820,2173848,0
1175616,11717374,0
8739445,1148327,0
373013,6150323,0
648114,10062003,0
2295081,12623596,0
13264527,13301942,0
9248141,2012257,0
10166359,2135460,0
977594,2052849,0
740412,12916057,0
11043483,1540547,0
3325042,11251328,0
8491959,1287526,0
10811611,7075952,0
12609027,6057919,0
10497395,10300904,0
1048464,3038002,0
947393,967450,0
3282456,12684517,0
8993810,12058774,0
10314727,12817818,0
3888567,2075373,0
1052934,978674,0
12720968,11841216,0
10201596,3681965,0
12406817,9341079,0
1353175,11304549,0
657136,1652748,0
399847,904904,0
1766064,8536559,0
6751086,13714980,0
2006132,3681015,0
11480138,3255660,0
6671061,6725965,0
6529936,163534,0
4014754,13174628,0
10439801,2688355,0
12398528,1736382,0
553918,9269681,0
5950793,8510230,0
3048448,1147399,0
678946,6831728,0
4168043,1342014,0
8813340,2164586,0
10419252,6446288,0
7732561,4112454,0
1204691,1743558,0
3688228,2908671,0
1102510,13042832,0
3267425,3716474,0
6620174,6618836,0
3399700,13025214,0
13546721,6728234,0
10598548,10368115,0
9820184,8767239,0
11146643,3118924,0
442083,12725986,0
6556891,6351942,0
7973064,6781853,0
9314169,3885831,0
3451861,8464582,0
10717900,9195536,0
1365826,7304109,0
1547983,13223235,0
11252654,13038399,0
6782209,9002102,0
7658154,121124,0
3838687,7168685,0
6024883,7443418,0
3790502,12383998,0
10583799,1949547,0
11083531,3341867,0
3734715,8391736,0
8662947,6570366,0
7980872,3562567,0
12849640,8646166,0
12390139,8766154,0
11654931,9679269,0
8602987,9631495,0
10576177,8927715,0
201364,9390947,0
10357156,9546706,0
9045435,14143801,0
2392801,11312081,0
7146078,8026740,0
6162724,8018256,0
11331426,2800908,0
12187341,9273216,0
11253186,12926553,0
12759007,3166172,0
1133569,14043416,0
1437556,13156947,0
12368258,3552683,0
3227285,11280150,0
8648246,8930105,0
12470188,3504776,0
9890457,3726305,0
8855749,3176764,0
904904,3232112,0
6556891,6795296,0
337439,14088127,0
8402638,9083169,0
12614917,10514189,0
521742,6383581,0
12136133,3883296,0
8174014,11555511,0
11978407,13042351,0
11312081,7403992,0
12174602,10448058,0
10678938,3351145,0
6500988,10308145,0
299906,9180287,0
9136268,12909630,0
6719815,2416715,0
13827973,7187202,0
8423917,9505067,0
856364,6305423,0
3142978,1638121,0
3693802,578029,0
2977076,12762094,0
12350923,2084937,0
10400058,518619,0
10419635,12317422,0
9913689,6970510,0
1131678,1277630,0
3810804,13850806,0
8572067,3234746,0
1149333,490998,0
2977076,2165779,0
1713650,14052762,0
10323131,816274,0
11598617,8100514,0
2511658,7631866,0
10526341,2145087,0
14056392,11655205,0
336860,6760511,0
2909671,11357058,0
1749230,6651383,0
9726589,8491959,0
3284863,5948641,0
7302411,8003163,0
13051939,5974269,0
2226833,8280755,0
10902617,12578271,0
13533866,6200427,0
12496955,10401449,0
2236806,3248237,0
12945157,10088298,0
7455011,12882067,0
8387590,3793995,0
6490887,9578809,0
6836052,13816154,0
13673999,11288024,0
10033710,13183850,0
7265665,12417570,0
1424015,10259808,0
2883594,357778,0
9698642,11474920,0
7019631,1374509,0
14052017,14088430,0
2176379,2758798,0
10224759,6532758,0
8916669,9214903,0
12954158,1356598,0
12669031,9042004,0
8925063,2735481,0
2754412,1666390,0
1999432,12715739,0
2935208,13148244,0
12699645,6067988,0
1674273,966277,0
7658154,1877574,0
1081337,7475638,0
3282456,3206009,0
1428382,13785364,0
8410864,6550195,0
2272126,8536075,0
13247655,5903410,0
8280755,11945138,0
12016461,8331911,0
8698771,1685143,0
10275404,977594,0
6284216,6111813,0
1790449,6792829,0
941533,8413327,0
3372209,741279,0
10476566,2133328,0
3623566,2633166,0
533019,11240286,0
9934061,10690315,0
2858307,10535664,0
8273062,13659251,0
3025628,11945679,0
1028629,9843612,0
1853206,9631499,0
6802826,383933,0
11370335,12368275,0
6749503,3504776,0
6308998,1424015,0
3930608,12288067,0
8874684,13086993,0
12614399,8097716,0
9652866,613650,0
12486834,1404740,0
2940149,4009002,0
2225972,6654786,0
2513003,8446754,0
12211201,12167708,0
12642350,3841118,0
31351,9432347,0
735646,2792121,0
8748560,12380738,0
10517204,10514189,0
9658740,13219341,0
9726126,8273062,0
9380230,68049,0
6791991,12903558,0
11796154,2006015,0
1597872,12125515,0
6556646,12668224,0
11947607,8257512,0
8786835,3884599,0
6959864,8660627,0
7330417,6695100,0
2802886,7742896,0
13061165,6227881,0
9597595,8915080,0
6057247,2115245,0
1742965,10567568,0
3275151,13302658,0
2517543,13604429,0
1731845,13033917,0
1415855,12512210,0
2395501,2394834,0
5961455,5897672,0
6872026,8971076,0
141249,10076147,0
9979364,13887600,0
8025019,1982673,0
2360647,13107862,0
933713,3292452,0
2465911,9424519,0
3514423,5912752,0
10599896,10115813,0
10638168,4064528,0
11263890,13051939,0
3221505,9723218,0
3947427,10972800,0
388643,8893689,0
13036492,9913689,0
9855787,11644565,0
2382863,14045584,0
9240951,7201112,0
2728393,6106418,0
1337072,12956716,0
13938514,8561789,0
12368258,11584271,0
10140935,9891855,0
7184677,11067963,0
7215033,8344794,0
7321093,3621638,0
4156763,1969641,0
3381791,1353584,0
596905,11217705,0
7989424,1969641,0
9884664,13937849,0
3367968,1400589,0
7996849,986036,0
12626512,8446955,0
2352434,10442920,0
10339747,13746414,0
7777643,9490791,0
3281973,11439280,0
13275887,5902454,0
1417131,9245605,0
8515629,11546041,0
7254796,9433747,0
1679689,338635,0
3116616,434668,0
11945812,1059239,0
1344228,478005,0
10012826,13390625,0
9035289,8686290,0
10324488,9381826,0
7599524,9870073,0
10320132,6518580,0
2173303,12338792,0
3391650,10303853,0
13762949,8391601,0
8008351,1277630,0
7239448,12511813,0
2880350,8385686,0
1604565,5901732,0
3724612,6490266,0
8950460,3374501,0
720768,9528915,0
11431786,6521186,0
9215290,13266855,0
13274716,13544343,0
13229100,13226442,0
13118810,2967613,0
9523180,7146475,0
1020377,3261853,0
9737737,3340423,0
8428284,10016937,0
1504018,6562995,0
9443474,2076153,0
2630932,2784958,0
2402615,3340520,0
12797233,8663305,0
9861971,11462035,0
13619779,13969232,0
7019608,341732,0
12505832,11806313,0
1133988,2805036,0
3210162,6609170,0
5961120,10052336,0
3939119,8152740,0
10837163,2950418,0
3359578,8564190,0
12016461,10412258,0
11822904,13688482,0
2191780,9479256,0
12390337,2725215,0
12617820,12635117,0
11620100,7148793,0
13537468,880587,0
4071079,7289212,0
12842060,1542466,0
12021773,10170069,0
9726589,12555838,0
2562602,11296666,0
10572292,11858976,0
10588761,2450740,0
5887181,8633202,0
11614637,4040821,0
10588761,4114404,0
13071017,3384800,0
1540423,3422756,0
2573956,12093269,0
7989590,9591428,0
164996,580434,0
811879,611604,0
12518281,7022921,0
5888189,9069316,0
13138526,2995613,0
3624867,760967,0
6002875,3810205,0
5888189,6955234,0
7471402,3458001,0
2362168,5961455,0
8652672,4106829,0
10776338,406166,0
8910300,13229772,0
2963174,7980872,0
3190102,12543245,0
12702386,8379877,0
6822721,9706312,0
12674670,11541517,0
6609936,6303139,0
3261853,10811611,0
12162704,3143994,0
7759516,608041,0
6550195,8034142,0
13266955,7224106,0
7441281,852375,0
7758447,416234,0
12025739,7998764,0
1134568,6863206,0
3944597,10614156,0
1144517,1923936,0
7436712,3729723,0
1326267,5897672,0
3255660,6225538,0
11991134,2176738,0
446685,10518490,0
837267,3891436,0
1466819,8254303,0
8060343,2625044,0
11432751,6769480,0
11525470,6008814,0
12734141,3021620,0
9660467,6609170,0
12633055,6343091,0
8798151,12286433,0
10414258,9526046,0
13734646,4005019,0
1297930,3757575,0
3947427,383082,0
8027937,2568177,0
10457510,13252532,0
12917079,1972652,0
5881021,12798760,0
2658394,12700701,0
2144982,10777931,0
1164075,3779026,0
13848848,11779219,0
8935054,9425588,0
6518580,5961455,0
12633420,6110633,0
293803,218825,0
11325994,9359298,0
1527029,11191503,0
7097478,3785091,0
3183624,9115853,0
13816585,98348,0
868775,13158099,0
10381133,9578809,0
6500612,11710058,0
3991669,6130759,0
5899493,7062308,0
11154988,475040,0
11369412,12727119,0
8317248,6573313,0
1736985,12106397,0
2820384,1482711,0
8590472,10364870,0
2255092,985626,0
2744069,11978407,0
2218323,1243961,0
2891529,1073739,0
6609465,1132869,0
6618836,13776509,0
263457,406401,0
1367464,8662274,0
1702629,3100362,0
2856241,12820943,0
8692023,5991320,0
2784958,2580983,0
11225747,13321143,0
12959838,2971026,0
10289591,8253605,0
2206500,11588554,0
12714069,13150087,0
1367530,1057656,0
11796154,7776368,0
11923138,11995146,0
8627109,279046,0
673010,6532758,0
10071626,2746782,0
10366228,11099316,0
11274742,2983932,0
6825581,13756912,0
5842843,188477,0
6539628,68049,0
989241,12852800,0
13156379,7712703,0
8993285,2056939,0
1821409,10644113,0
6766342,6790333,0
6550016,8897674,0
11892693,12829063,0
1402678,2997273,0
415006,6467059,0
6335708,4045485,0
9885150,4005805,0
10222417,6164257,0
518219,1603876,0
9108653,1850469,0
8039232,9441618,0
10185081,6746329,0
14074261,10565739,0
2070845,2750932,0
13102685,1637314,0
3881862,604048,0
556163,8735916,0
2060904,8075411,0
13235127,1656801,0
1320686,3785531,0
8267676,6094595,0
3878347,3986324,0
9397961,8695897,0
2033766,294114,0
13955190,1026104,0
9667172,12287842,0
2955652,12553599,0
934479,3541367,0
9129493,11857452,0
779865,1454199,0
10381133,7716249,0
12041184,12686393,0
1091720,6570366,0
3907747,9291916,0
9976640,12533919,0
11107599,8464209,0
10211050,8062950,0
13168901,3696274,0
10216465,1635965,0
13033917,12602527,0
10580218,9466859,0
10858659,12197688,0
9865681,937662,0
1225738,1105917,0
8694054,14029829,0
6572046,1821306,0
13695497,10140428,0
2232225,1400337,0
330226,3981077,0
7973618,6753983,0
3239572,1367160,0
2511658,13767077,0
13733666,9728760,0
9774061,4110017,0
8208025,3278856,0
6320112,3934072,0
1432651,12068643,0
5971067,6622713,0
7342937,3128138,0
13559079,9068448,0
6842313,9679828,0
9290983,11067963,0
11251328,767471,0
8310145,3391554,0
5930408,10702645,0
10440063,12166964,0
13546721,311300,0
2391384,311760,0
13714771,12715739,0
3205792,14043000,0
812211,2370497,0
7265664,3573137,0
7614686,8917660,0
3462830,3919503,0
10067421,6337043,0
13144896,3241375,0
10178989,8748023,0
10986316,10362375,0
13500555,1492535,0
8309154,8025019,0
12285841,6420267,0
14013396,2363764,0
10214416,13905978,0
5888483,9011088,0
6885017,6335708,0
8439771,11446675,0
2882073,10856400,0
12320940,13972326,0
8308519,11191877,0
3351987,392228,0
116295,2181611,0
6376565,425304,0
3549105,7012377,0
2904908,8712516,0
10996673,9914723,0
1384913,6149151,0
3845540,1149126,0
8422578,9774786,0
3594362,405269,0
2327960,1670374,0
13356694,693668,0
9405622,12354434,0
8007970,12404658,0
7368190,2146116,0
8774072,6570366,0
11878522,10367886,0
6724474,9079146,0
1144248,7208274,0
13050242,9567259,0
287539,14147462,0
2103410,6164257,0
9108653,10958781,0
12808660,27672,0
16179,3718019,0
8207670,8410864,0
9546744,3826934,0
12881401,720746,0
14113669,9166314,0
1684065,511079,0
10267674,12355975,0
5961455,905008,0
406166,1758683,0
12378459,735646,0
10160385,6788846,0
6588335,1672140,0
3546023,3826613,0
9290983,14078127,0
6219197,10238998,0
1977093,972768,0
1725407,1492859,0
7090638,1105917,0
8410864,8988278,0
13168329,13556589,0
145401,9443852,0
12706873,2003048,0
2616567,4012198,0
13272699,453450,0
12852536,13662833,0
1142414,3753014,0
12578271,10710993,0
8000770,14057145,0
13187750,8345472,0
2693890,10821707,0
2636298,7599524,0
14046517,7748248,0
11051199,13390625,0
533019,13080717,0
11561170,11771931,0
7826253,7884483,0
965083,9110818,0
11297689,8446955,0
148884,12857232,0
500650,9936298,0
7046491,6990332,0
321140,3289064,0
8758288,6792640,0
6785210,8432923,0
764511,13717840,0
8689208,7765089,0
14013396,13615347,0
1900367,10044324,0
293357,336860,0
11215605,7441281,0
12846229,11203713,0
13164853,10830559,0
8538879,9820458,0
11438796,575765,0
6408917,7893288,0
8910365,9218417,0
13273677,10797557,0
6115154,11346784,0
3350466,8925063,0
2763144,9143723,0
11670317,397868,0
13189749,9923414,0
5842843,8493367,0
10052056,12836000,0
919826,11670317,0
8372238,10160385,0
13635179,447427,0
1126087,11461046,0
13253761,3106367,0
2934361,7323918,0
10375468,13347992,0
2655590,9341079,0
7037519,13945836,0
1090615,11409175,0
6689755,2352434,0
3391160,596945,0
3714823,7660667,0
1000300,12512973,0
8494657,9405622,0
488554,6343377,0
6025040,6280388,0
2723269,1487168,0
8257382,8403701,0
12404046,13936101,0
5979864,1156892,0
8258283,121049,0
3688228,1787186,0
13615347,649704,0
6528751,1742657,0
12361921,13123899,0
12015101,425406,0
806063,4112454,0
1318340,8070480,0
6622578,3924189,0
13784854,11627973,0
10667243,6780421,0
958087,13371129,0
12928966,1522211,0
13148244,707124,0
13522897,10560557,0
10523356,10599014,0
10298979,11347229,0
121402,6383581,0
8076453,6579338,0
13258715,11617515,0
7988888,9218417,0
2246573,2048908,0
6227537,2698108,0
2339822,294114,0
9289123,6825581,0
10387959,1010294,0
10140935,2272712,0
13695646,935492,0
13999872,1424015,0
14149969,3174121,0
9728760,10394658,0
3982524,7064555,0
3240735,2061673,0
9215116,7982436,0
9820007,6657283,0
12254454,515849,0
10215675,6651383,0
747521,2742333,0
8421923,10174530,0
10463719,1373241,0
13217991,3500087,0
1052947,697326,0
10986316,1229019,0
1873770,9703790,0
1107271,4014360,0
13928423,8664190,0
3659483,4040821,0
11379108,3382104,0
8998356,1059265,0
13243370,6512301,0
13536100,7614686,0
7289212,9689937,0
8573932,4111896,0
1541782,12686393,0
3177764,8491056,0
2807671,13244365,0
3563784,3810205,0
12946019,1050517,0
10174860,8946539,0
7322889,10929231,0
5877007,12518653,0
11675171,11213386,0
12697753,9877999,0
14138253,13659189,0
423550,9378608,0
10230314,2654569,0
1216617,9211006,0
1149333,2746634,0
10463719,11431786,0
3544992,3264149,0
9633968,1220141,0
7906292,3944597,0
3810281,8797229,0
13958039,1145388,0
9269275,991948,0
9010303,9458722,0
8767879,10506887,0
12418879,540484,0
2977076,1089911,0
4182564,13380145,0
12518653,989411,0
13097441,1387715,0
7017327,6160610,0
9637684,8908980,0
10987397,9381346,0
13039525,5903410,0
9226352,9870184,0
373013,10400058,0
1950356,3178383,0
6622578,966683,0
9875331,13126728,0
166368,12231911,0
13029784,579670,0
8403701,3391650,0
10015647,8000641,0
2616869,6492721,0
6097593,9261700,0
2557785,9774530,0
3176455,12422479,0
7763908,13040939,0
619539,12992624,0
9676574,1178747,0
9865804,9956966,0
11193209,1657866,0
14087584,2174632,0
3774136,9435458,0
6956966,3826613,0
3554022,11762414,0
8620263,1736382,0
8970658,3282338,0
8794436,8843809,0
10097185,2984519,0
3319995,2374541,0
