id1,id2
9935166,11728633
9935166,3355078
9935166,218825
11769321,11728633
11769321,3355078
11769321,218825
11728633,3355078
11728633,218825
3355078,218825
8491056,9913689
7555532,2465911
7555532,2537030
2465911,2537030
553918,669739
553918,9953254
669739,9953254
4038584,11772197
3451861,3287837
12948860,1395176
1075875,8457687
3098929,3012600
3098929,2966078
3012600,2966078
10524407,13168329
10524407,11919178
10524407,6264233
13168329,11919178
13168329,6264233
11919178,6264233
10577388,2225181
1446725,7097500
8998356,3785091
2815901,7342567
1054747,6376378
1054747,6316777
6376378,6316777
3621938,3708782
13151367,12829063
13151367,13253761
12829063,13253761
3261853,13144284
3261853,1297889
13144284,1297889
1133988,1016905
1133988,8069936
1016905,8069936
10052584,10071626
10052584,7158319
10052584,3697830
10071626,7158319
10071626,3697830
7158319,3697830
235650,8626594
634622,6741002
1365827,1365826
12614399,5849409
3560917,1700140
2182199,9182029
12958409,9063008
2977323,990889
2977323,11344439
2977323,8305209
990889,11344439
990889,8305209
11344439,8305209
2339896,2468863
13035967,3290092
3208669,2056939
3208669,2084445
2056939,2084445
13180667,12385531
10856106,10855453
12836000,12807391
1633076,11278534
10732073,10712747
10732073,2933471
10712747,2933471
9656690,3265739
988902,11252654
12670281,3243647
3905570,7512546
9864852,9930730
9864852,3562567
9930730,3562567
7915975,1522211
7899584,9215290
3239572,8857902
3191695,13256022
9386960,11175867
8513578,13562609
9983396,11796154
9983396,637951
9983396,9683866
11796154,637951
11796154,9683866
637951,9683866
643140,736089
8935054,3816453
2454513,9916390
2454513,2698108
9916390,2698108
7201112,11178066
7201112,10327227
11178066,10327227
10506887,10079427
13523323,6608501
3366209,3278010
3366209,3178787
3278010,3178787
3111580,2007049
10543236,12312321
10543236,12936205
10543236,12836086
12312321,12936205
12312321,12836086
12936205,12836086
8307280,6532758
3935101,8438681
13839324,3164315
13954297,8515629
9638282,3238999
9808608,9793150
9808608,3726305
9793150,3726305
9746230,9910304
7984725,6337439
12819181,3607276
12181944,7474154
7179157,701068
10445889,13051939
10445889,12837109
13051939,12837109
6550195,11805396
1510956,1466819
11916949,2075373
13145288,2174632
3694921,17843
3953088,3732083
3953088,13177937
3953088,3673839
3732083,13177937
3732083,3673839
13177937,3673839
3811107,9001337
3994869,3066117
12281282,7511573
12732059,13214707
12732059,12289907
12732059,10088298
12732059,12903558
12732059,10059228
12732059,10043776
12732059,10052336
13214707,12289907
13214707,10088298
13214707,12903558
13214707,10059228
13214707,10043776
13214707,10052336
12289907,10088298
12289907,12903558
12289907,10059228
12289907,10043776
12289907,10052336
10088298,12903558
10088298,10059228
10088298,10043776
10088298,10052336
12903558,10059228
12903558,10043776
12903558,10052336
10059228,10043776
10059228,10052336
10043776,10052336
8912652,6172769
11275085,8830648
9637822,3563784
4156763,11107420
4156763,2983939
4156763,3944438
4156763,11146011
11107420,2983939
11107420,3944438
11107420,11146011
2983939,3944438
2983939,11146011
3944438,11146011
10096292,10151058
10096292,1300512
10151058,1300512
8197154,7019771
8886558,10834092
7001172,3885451
7001172,1655056
3885451,1655056
1331701,9456249
12162892,12143828
8839852,3391650
13229772,6010434
2406049,2406558
2406049,2358848
2406558,2358848
6363698,7015404
14052017,12820943
3907258,8189182
13841858,8900378
4073555,3615210
4073555,3257343
3615210,3257343
1492034,7075952
2564429,2327960
12737545,12641146
12737545,13220601
12641146,13220601
13818457,14043000
343346,13126278
343346,10493528
13126278,10493528
12414908,9540847
3274304,13135749
13366629,9957548
8740220,10710716
12041111,7889589
9365495,6352889
9365495,353799
6352889,353799
380728,1488627
380728,1266614
1488627,1266614
3022026,10799952
631681,6103547
7776368,8343698
8806692,2564528
2001038,8036438
2892533,10767036
13781023,7512189
5897672,2734840
5897672,13188446
2734840,13188446
9528915,6802826
9528915,12856112
6802826,12856112
10401449,2808837
13460137,13029662
13460137,12968926
13029662,12968926
10936102,7977196
10936102,2394834
7977196,2394834
7766031,13730774
3232112,13040939
7654148,3725724
7343057,6257241
9839457,3573137
7261567,7246686
2144982,9332569
10009386,2202048
10009386,2206500
2202048,2206500
13023411,2263286
1492263,1811539
1784477,846580
1784477,1229274
846580,1229274
11224447,11191877
11224447,11347699
11191877,11347699
1022347,8227067
13492305,13023478
13492305,12357497
13023478,12357497
4111896,3108926
3801735,3351145
8644172,2407866
634097,11422870
559208,10448058
559208,10742587
10448058,10742587
803102,536326
325371,6013911
1652973,3088816
2225972,1312637
585955,724443
697326,6109567
960566,11654931
6014101,1404740
13226787,3378125
13226787,13974044
3378125,13974044
13707841,2796507
12538697,3361855
971605,8081558
10948486,10986684
3236447,10291376
3236447,13529446
10291376,13529446
6553743,11860791
1009286,12599052
1009286,13056939
1009286,1687451
12599052,13056939
12599052,1687451
13056939,1687451
6303760,9436634
6303760,1950356
9436634,1950356
12388041,12663180
1089219,14156352
1089219,11213290
14156352,11213290
12700701,12662803
12700701,3721136
12662803,3721136
6586598,852375
1859548,1903142
4107828,4175785
13872024,12322580
13872024,6905189
12322580,6905189
2060055,11918889
3881524,3952790
3881524,11675554
3952790,11675554
6510129,6532748
92641,162402
92641,22467
162402,22467
6351942,963606
12715739,309166
12715739,12340214
309166,12340214
837277,860478
2034950,2076153
1542789,1540269
1542789,1656801
1542789,902838
1542789,1640475
1540269,1656801
1540269,902838
1540269,1640475
1656801,902838
1656801,1640475
902838,1640475
1451119,1495078
1451119,3945367
1495078,3945367
10364197,9291497
8310047,1144394
760967,2843723
6620174,3687583
790076,6043984
3683694,13546721
11382487,8041433
2480753,6240923
11310356,11325422
9546744,6838338
10724681,1752844
676200,11841727
9068448,2052849
6615260,8977749
1643429,1504018
13764206,7507759
13764206,11975835
7507759,11975835
190708,1426289
112053,14029829
2809640,9597191
3429788,34033
315947,11121726
6909311,6897180
6909311,6863206
6897180,6863206
7765089,8016284
7765089,8021404
8016284,8021404
1245883,896834
12852800,12727119
12415680,6640517
12742505,4011594
4040249,3888567
8483481,12007824
6730382,12327233
11215605,1088469
11480138,6331920
10103623,13266955
762832,7127965
762832,477715
7127965,477715
3041410,11344407
13867445,6951286
12251363,12231911
11964023,8002945
12124812,13188493
8825635,6876070
3006676,402300
1213391,9115761
1213391,10820439
9115761,10820439
12338072,12337734
12338072,12659154
12337734,12659154
1718735,190055
1718735,9699572
190055,9699572
1530751,1787186
3715583,9820458
2577880,2581542
2577880,2339018
2581542,2339018
8801244,11558166
11245076,3383505
14045584,12520787
14045584,14096635
12520787,14096635
659435,11831608
1700978,8389640
3351774,3624867
3351774,8649985
3624867,8649985
6955796,6932891
12975935,8499991
11627144,8739823
6262784,6268732
6262784,2629780
6268732,2629780
8713087,423765
9153369,2896701
9153369,11561311
2896701,11561311
213537,160434
467615,7115080
212190,2165573
11641719,2226635
11641719,10440063
2226635,10440063
9316180,1776041
9316180,10318448
1776041,10318448
8049368,12047635
868092,793920
6464749,7952628
6662247,6654786
6662247,6774199
6654786,6774199
1748359,10773059
8845129,7395362
822769,7249936
1167139,1058370
1167139,1167168
1058370,1167168
10342793,13168380
1356598,1414404
2194736,2124212
3906368,3078476
10360633,10047744
6576296,11815206
3226398,12505832
9958991,3264545
9958991,9189340
3264545,9189340
12647436,14043401
5902378,13111434
11784503,11746157
11784503,4179321
11746157,4179321
13723023,12858880
13723023,12636107
12858880,12636107
10643986,7659605
11191503,1131559
3262976,9934061
3262976,9681946
9934061,9681946
513121,6148908
9867461,3393869
10215779,2369984
6002739,11815142
6002739,5965681
11815142,5965681
11729941,14145821
1951584,11394293
11346728,1042671
8449793,7474532
7136881,11107599
1277630,1491260
8339262,12901759
12143218,7855998
657136,7157957
8627109,13738072
1050421,11624797
10569078,10529818
10569078,9084528
10529818,9084528
7775588,1133569
7775588,11236965
7775588,1177626
1133569,11236965
1133569,1177626
11236965,1177626
9774786,3372773
9774786,13384278
3372773,13384278
6416956,11274435
6416956,409175
11274435,409175
11978677,7951465
2449665,10229115
7447052,11606714
12024808,13752309
9969299,2504421
9969299,13547145
2504421,13547145
2769442,2744132
2769442,1303429
2744132,1303429
12917058,7207469
8748527,13243973
37125,3267425
1754876,12852004
13061165,3694341
377984,403781
377984,12033059
377984,7097478
403781,12033059
403781,7097478
12033059,7097478
5902620,10275404
12633055,11820958
8915817,12764960
13287783,12404046
942611,8421973
9432347,9539146
3585046,9115800
7779320,8409996
1213715,8030912
1213715,6414548
8030912,6414548
6797404,9319681
6797404,12502969
9319681,12502969
9935273,13143151
9935273,13506147
9935273,3400315
13143151,13506147
13143151,3400315
13506147,3400315
3843199,13032062
672472,6126585
6221185,9114772
2478135,3678589
2478135,7127081
3678589,7127081
8385686,3951613
9828189,9908822
9828189,12917654
9828189,3271910
9908822,12917654
9908822,3271910
12917654,3271910
9726942,3400206
13662833,13673621
13039311,13548789
13039311,12637412
13548789,12637412
856364,1601765
228815,9349150
8026865,3595227
10229260,9115853
10229260,9191210
9115853,9191210
10122644,12400544
1091980,8051576
1091980,11320332
8051576,11320332
3726876,13240932
6826389,6622578
9821834,8464209
9821834,8276218
8464209,8276218
9958439,6440944
2895106,1064740
3718716,3552405
3718716,3287380
3552405,3287380
9796146,10267814
874945,13742475
13194858,13388600
13194858,13102685
13388600,13102685
11945812,8056425
89552,1731284
3971743,4038937
10357656,11343856
9241597,8979838
8778558,2465275
8778558,2455052
2465275,2455052
10601835,8875498
735646,7140090
358758,9215721
8757399,8748560
7784444,1176384
11216826,11615054
11216826,1127647
11615054,1127647
7906292,6326862
2781775,2780356
224968,3715933
224968,12637352
3715933,12637352
8008035,8049706
8008035,8289652
8049706,8289652
1779139,216974
9819138,11488532
1435646,11083180
1435646,11057469
11083180,11057469
540484,6142818
1287526,1267069
12624789,5899384
12624789,5887579
5899384,5887579
10950068,10986386
10950068,10986345
10986386,10986345
10419583,7215033
14056392,14074261
13043040,8969058
6463490,7998146
4085077,12894550
8936559,3757831
8936559,8949683
3757831,8949683
7320969,11951195
12761202,7472535
11043514,11347229
2634650,2384041
8361577,11974859
5965515,5968094
5965515,13119213
5968094,13119213
6556891,481570
6556891,5985048
481570,5985048
12972190,1760310
7968679,7999709
7968679,8529932
7999709,8529932
9579829,12195166
9579829,4186888
9579829,12337728
12195166,4186888
12195166,12337728
4186888,12337728
10568768,2173507
7052021,1967034
7052021,7106500
1967034,7106500
1401011,1388125
9589555,2121722
8532732,6564826
12805624,6611046
1697825,9676083
6110131,5853545
6110131,671795
5853545,671795
13775630,13089136
13775630,5930991
13089136,5930991
2562602,2661520
9630607,2226408
9901547,13140339
12906280,5910061
2024059,2005265
8944477,12268259
311492,10363560
311492,324256
10363560,324256
13834232,8774072
163349,3187376
163349,12623108
3187376,12623108
2675840,9589995
6390006,8325376
9053713,293803
9772129,10688960
10343373,2514742
6236722,8569738
2877243,3041691
1645449,7093433
10261729,10267674
376639,10834808
936778,2990607
1178747,11627973
1320686,1404898
6913172,8815247
13420294,1318030
12747032,10574911
12747032,3885831
10574911,3885831
6762491,5904440
6762491,2698816
5904440,2698816
11402146,837267
3395238,9888490
9653286,12496955
3918787,14173567
11511493,6760160
7339327,6767332
489717,603572
489717,518219
603572,518219
7893288,8308603
3143042,3137759
10062013,10597095
942849,11305460
8097861,11014502
8097861,12837646
11014502,12837646
1107963,8317248
8867455,8808318
2950418,2904512
1451446,1230345
11081189,11237222
2010358,1967727
11323154,1366169
1688714,9850157
9087034,6403186
577589,1517258
10794200,10666080
10794200,10686343
10666080,10686343
8699945,6378469
2392801,6746473
7784359,7904681
13729443,13791963
10979176,10949741
10979176,7998298
10949741,7998298
2048840,2047934
5846128,5846124
5846128,5877007
5846124,5877007
7434898,10219507
7434898,3119649
10219507,3119649
1723686,1583
9482888,6062853
1499022,13730910
12120185,6911881
3687421,3390561
13910824,13929401
12038293,8083000
10033710,10342170
9690056,12412452
12236375,13048350
430768,415006
13010998,13658051
9727407,12595533
11328355,8649935
12635117,12337386
12635117,13708061
12337386,13708061
1678484,7341771
13768050,3529823
13032215,12821223
13032215,12710174
12821223,12710174
6074970,747521
1160209,1083223
12166964,3950186
3051891,3053823
3051891,3057034
3051891,3048025
3051891,3053822
3053823,3057034
3053823,3048025
3053823,3053822
3057034,3048025
3057034,3053822
3048025,3053822
12041789,7808472
1988290,1950793
10696716,166368
3120544,9481522
3120544,13887600
9481522,13887600
11641460,11190628
948059,11298432
1433610,9913520
9356697,12521925
12961007,12497669
12961007,9726126
12497669,9726126
8992826,3790781
9594639,2955652
227508,1208865
227508,1790819
1208865,1790819
10652660,8689208
2845426,3905512
13216146,8488765
13216146,8422578
13216146,7994088
8488765,8422578
8488765,7994088
8422578,7994088
8716755,8446754
14012674,6362352
8373797,8543906
8373797,9246140
8543906,9246140
2363764,8649995
2363764,1142731
8649995,1142731
11706338,3940167
6445661,1259547
10325994,10593194
10325994,10037880
10593194,10037880
11725486,4047037
10027330,6610783
5942355,5963289
11773058,5961753
13161756,8174014
13699538,10830559
13763932,6053346
11584594,11185184
363360,10537650
8923292,9397920
1271980,1652212
1271980,1287536
1652212,1287536
9706312,13030696
9870402,13029784
13790027,1689178
13790027,6884895
1689178,6884895
3394646,1441202
9667172,7146475
9667172,1430622
7146475,1430622
6687562,6693181
3904957,1417332
3904957,10277508
3904957,10274227
3904957,121917
1417332,10277508
1417332,10274227
1417332,121917
10277508,10274227
10277508,121917
10274227,121917
1174634,3312777
9916227,10952334
13025402,2091938
6014398,2744069
10830483,10857409
10830483,10859946
10857409,10859946
11861222,6143440
10775528,2853402
2277061,5930408
5881003,6652394
3093899,1540613
13537681,611754
5840821,9112105
311643,10209711
6025520,790033
7498182,12821705
12516349,2854215
3289414,13261762
3789450,8926361
656175,9794549
11783994,14174705
2471434,10184120
10717904,13221844
10598055,2115245
3633754,9893198
11918913,11919741
8927715,3773560
1325030,2237792
7019511,7932004
7019511,12146950
7932004,12146950
9668046,13125049
6760511,13012863
3260605,7457074
10440470,2119467
8309154,477284
13523207,12834615
3285930,12408114
1017051,11288105
9594248,9546706
12314106,3303380
12314106,9831538
3303380,9831538
3056056,13033757
7113331,9442561
8647952,3317325
1451330,1653818
11711191,4176781
3691295,13148971
6623745,6689731
6623745,13150087
6689731,13150087
3616515,651063
425406,8867383
383082,2728640
3110464,13818364
1424633,212788
3698356,13148231
6227881,2369736
3888113,11756564
3217088,13129815
3295421,12521707
6111962,579442
6111962,6185560
579442,6185560
3541367,13163295
3203703,12288067
3203703,3177287
12288067,3177287
380090,8596969
10130477,10245692
9724393,9865804
9724393,94420
9865804,94420
3323618,8451255
7337745,1547140
1086776,12189532
697309,875824
163466,3520959
14013396,13957457
14013396,14013397
13957457,14013397
11263275,6459856
3350061,8332706
11947750,7905763
11462762,2359864
10655190,10739421
2772383,9851613
9040190,6332554
8923558,14043919
8923558,8993810
8923558,14131708
14043919,8993810
14043919,14131708
8993810,14131708
4179172,2983493
4179172,13301942
2983493,13301942
7760702,7807101
6570366,5961120
8627351,13189949
1542466,1989009
9327209,7019608
9327209,8254593
7019608,8254593
277,9846834
9936176,12285841
9936176,3351987
12285841,3351987
12007618,7898562
147710,9869814
5955098,540031
6899350,8813340
977676,11270442
1656313,7885295
8760557,11604887
12853521,8942848
9436626,3282456
9214962,11493599
13244961,8602245
13244961,8392027
8602245,8392027
3710632,434668
9118836,11599437
9702614,448724
9702614,3238968
448724,3238968
8333197,8446407
3210198,14084594
261740,400697
261740,9197168
261740,9332647
400697,9197168
400697,9332647
9197168,9332647
9597595,1319910
9597595,2625044
9597595,9556621
9597595,9534177
1319910,2625044
1319910,9556621
1319910,9534177
2625044,9556621
2625044,9534177
9556621,9534177
12211201,446685
12211201,12215438
446685,12215438
1517110,1681230
13631583,13659251
8198900,8105523
8198900,8506358
8105523,8506358
12776556,699465
3972912,13245346
3377737,9771527
650304,11874813
650304,13710489
650304,11870336
11874813,13710489
11874813,11870336
13710489,11870336
10078323,2223395
12821923,8996399
12821923,2701439
12821923,3810469
8996399,2701439
8996399,3810469
2701439,3810469
8372644,7285081
6660590,764511
1749957,12748029
1749957,13226442
1749957,3198122
12748029,13226442
12748029,3198122
13226442,3198122
10735266,3021620
2808579,10245717
3699592,2361978
3699592,3176236
2361978,3176236
3422092,12836052
13365723,1366430
1413843,9557926
13132408,13302658
13132408,12622438
13302658,12622438
12946019,10072990
10068227,10601787
8172817,7002934
11675360,14173090
9899843,2970748
8524053,12538214
7602255,11945138
12317142,12104144
12317142,4073741
12104144,4073741
12514346,12715545
12514346,12447322
12715545,12447322
6002875,10033878
9724821,9270317
9724821,9632516
9270317,9632516
13837034,13816427
13837034,6287229
13816427,6287229
11117460,11701396
11288024,3066600
6098326,696370
1830636,13718364
12823875,6791264
7070080,1603767
7073463,6294137
9069316,12051293
9069316,7711048
12051293,7711048
2057144,7014135
12764767,141361
12764767,10683818
141361,10683818
13482504,13702367
11559021,11544310
1958042,1982684
1958042,2247600
1982684,2247600
6280191,2412996
11960599,7395743
6507041,6525889
6507041,13692948
6525889,13692948
8615086,1108923
692212,677363
1177549,7639997
53072,11292012
12545409,12543046
12611520,13777462
12611520,3396132
13777462,3396132
10689379,10771630
7962062,3011721
9989193,3276503
9877999,1687784
13127625,12863063
1778711,6761855
1778711,9667236
1778711,9936191
6761855,9667236
6761855,9936191
9667236,9936191
1381584,1394582
1381584,10408103
1394582,10408103
7441388,8794463
8916669,8930578
311538,8250546
3368306,13615213
12533919,2151791
3318102,12305798
10232073,1358178
10232073,9043845
1358178,9043845
5969577,7106895
14088430,1346123
7897007,1073739
7897007,7951753
1073739,7951753
6838204,9034314
9450269,11042549
9397152,12779203
2746782,10106188
4071079,116000
12955146,12928806
6962313,6973789
6962313,6942545
6973789,6942545
8817612,5839745
12921254,12618885
12921254,13392470
12618885,13392470
11584081,7585048
762647,5939618
13771769,386961
13771769,357778
386961,357778
13168901,3779585
6695100,3032716
6695100,2843767
3032716,2843767
2549721,2522184
2549721,9087298
2522184,9087298
7198421,10048089
10394658,4010330
10394658,9862106
4010330,9862106
341732,241273
573174,5996670
573174,576999
573174,6140923
5996670,576999
5996670,6140923
576999,6140923
2428298,2693286
11994073,2195551
10723245,2868308
3795261,6780421
3795261,13807668
6780421,13807668
2984519,10856400
10635302,6149151
679652,566218
2391427,10987650
2391427,14061774
10987650,14061774
10931036,2825396
10931036,2791418
2825396,2791418
12199704,8366450
10663288,3100035
6155978,624146
3934987,3982104
6087261,697386
6087261,6163424
697386,6163424
12318815,10220972
12318815,9180287
12318815,10260861
12318815,13197127
12318815,9490791
10220972,9180287
10220972,10260861
10220972,13197127
10220972,9490791
9180287,10260861
9180287,13197127
9180287,9490791
10260861,13197127
10260861,9490791
13197127,9490791
13767171,12918394
12524191,12734567
12524191,3309828
12734567,3309828
1366332,9434790
6276079,1519886
12093269,7998764
9195536,9314169
9195536,9151952
9314169,9151952
3314006,9678847
904688,7236574
11123705,7780048
10779118,8758126
10779118,10735056
8758126,10735056
10742794,2349850
10742794,12367690
2349850,12367690
3208751,3116736
3208751,12669031
3116736,12669031
3940114,2931420
3282059,7206090
13385951,6753983
3381119,9769629
12637051,13907133
9930973,27672
13086997,3269080
7419929,12015101
1597872,1805459
1597872,1500540
1805459,1500540
14179636,3100362
2727443,9075492
9658182,2935308
10366228,9727331
5856215,4085663
5856215,3016112
4085663,3016112
533405,13152437
1075119,11214287
13141443,6800645
13141443,13619752
6800645,13619752
3349902,9649357
12663982,12553599
12663982,12334059
12553599,12334059
1807195,1544711
10321255,12834664
3452689,13152240
9567429,10572942
9567429,9479680
10572942,9479680
1163404,9674846
12734525,9221015
12734525,8086708
9221015,8086708
9159681,9055946
6990833,6975356
6990833,1374509
6975356,1374509
9899940,3226470
9899940,9984108
3226470,9984108
2488829,10151017
7842915,12163825
13040076,9667598
3883296,11074946
3883296,11051303
11074946,11051303
6843482,9458722
1787613,6357465
1787613,1783705
6357465,1783705
1466545,6327352
13123899,6647613
190197,9289123
190197,11697147
9289123,11697147
3991134,7062308
10124398,1295319
2607890,13151558
11107873,11131914
9199223,3166206
8633202,4040821
8633202,7858867
4040821,7858867
1095890,7509695
10808159,10821124
2352992,2417846
1887709,9408092
9701910,9890457
3691399,8487178
116295,1441873
1101548,1017795
10457571,8099122
9142137,294114
11036096,198527
3566663,12602527
7735208,14150906
7735208,8038100
14150906,8038100
12136091,8088580
12602687,6822540
2636406,2580983
2636406,2636298
2580983,2636298
3384800,12832245
3202154,4088710
12654639,4180453
12654639,11383777
4180453,11383777
10583429,10075480
384255,9131118
6154284,3147447
7904600,944153
9321696,9332272
9321696,321140
9332272,321140
13778626,5991759
5853301,9215866
3178237,3358517
3560078,12817818
3779614,3798953
3779614,3775597
3798953,3775597
1469201,1793005
8281421,10675616
3391160,13234653
11561293,7428303
12937577,8398140
3775532,10400058
9990354,4073269
9990354,3727909
4073269,3727909
2062567,2068425
2062567,2097301
2068425,2097301
13970380,1254298
3754166,9010433
11451780,11416981
11642195,11594318
12013839,13219810
12013839,9054872
12013839,13501450
13219810,9054872
13219810,13501450
9054872,13501450
11470548,3159457
2930495,10765139
1887912,10255317
11717374,11794620
2372488,2552500
11297689,788286
12838218,13488671
9942177,1737688
3038984,10666418
3765136,9019511
3675569,3811280
10220773,10196566
10220773,9339124
10196566,9339124
13817957,6759269
3088939,1636130
9039583,2075826
9039583,2039182
2075826,2039182
12226738,824534
2268687,10567194
7635307,9248974
474129,6551860
11644754,7983810
11644754,947304
7983810,947304
8339012,11369239
3799011,10447154
8962542,8959489
8962542,3789142
8959489,3789142
13512111,6999186
9248141,13529231
720768,13775187
13485360,9342650
13485360,2633525
9342650,2633525
6790098,6758521
11369192,6421697
11217705,6358963
11217705,1144517
6358963,1144517
6256451,12107097
12666895,2900429
12666895,2893583
2900429,2893583
2137867,8579378
12636989,9064804
12636989,12915915
9064804,12915915
13275887,9820007
13275887,1395430
13275887,1386684
9820007,1395430
9820007,1386684
1395430,1386684
6244663,2616869
1177840,11299060
9478278,12659170
7403631,9838939
10796239,2866997
2146205,10180922
3724612,13011691
2997125,8758288
3685617,14084237
7619631,7785271
7619631,11945679
7785271,11945679
12173447,7654709
11398228,395629
6724474,6769191
2306532,9129397
3716474,12325272
3716474,1719246
12325272,1719246
9746226,1736985
9746226,3721248
1736985,3721248
3981697,4117135
3981697,937198
3981697,12164171
3981697,7447744
3981697,9629638
4117135,937198
4117135,12164171
4117135,7447744
4117135,9629638
937198,12164171
937198,7447744
937198,9629638
12164171,7447744
12164171,9629638
7447744,9629638
3549693,11409995
3549693,11438796
3549693,3879306
11409995,11438796
11409995,3879306
11438796,3879306
5997870,6010633
5997870,5967595
6010633,5967595
10151222,2110465
10151222,13652234
10151222,13636255
2110465,13652234
2110465,13636255
13652234,13636255
9708063,13240807
9708063,12910754
9708063,12380738
9708063,9675226
9708063,12380740
13240807,12910754
13240807,12380738
13240807,9675226
13240807,12380740
12910754,12380738
12910754,9675226
12910754,12380740
12380738,9675226
12380738,12380740
9675226,12380740
13958801,13945850
13958801,13792659
13945850,13792659
9310295,7103915
8556704,11958931
6831286,3353523
760419,13695969
11033598,10807395
4166731,14173166
8741916,10837163
10200132,9600918
7936999,8620263
7936999,8413327
8620263,8413327
12635665,7876562
9844012,1480629
298244,10989850
298244,9063187
298244,9081849
10989850,9063187
10989850,9081849
9063187,9081849
6553222,653735
13264630,13837463
6164234,5991320
2375404,11522048
10342717,713833
745781,537328
745781,495304
537328,495304
7444690,12079347
10254980,10250961
8767239,11382045
13677919,12546944
13677919,13504754
13677919,13884919
12546944,13504754
12546944,13884919
13504754,13884919
1741209,10733319
8345472,1088742
14144304,3930608
3384698,12822838
12739881,6744564
12739881,3176543
6744564,3176543
10867027,7791685
10867027,3555055
7791685,3555055
10797975,2947704
6977422,12760432
10379780,8915948
9752959,9726571
9752959,3392553
9752959,3678119
9726571,3392553
9726571,3678119
3392553,3678119
13515666,2490926
8489403,1011850
13034699,13730140
8632246,3717241
13544719,3344615
5884519,2512675
406238,9284405
3768537,8946539
14147225,11786162
13561497,3267684
13561497,12633420
3267684,12633420
2398527,2120173
11772613,11730120
11772613,13995127
11730120,13995127
13880633,13850806
8690049,1532655
3377741,2175544
2323449,2543311
2323449,2280062
2543311,2280062
9157516,12400556
9157516,9136268
9157516,5887513
9157516,13718946
12400556,9136268
12400556,5887513
12400556,13718946
9136268,5887513
9136268,13718946
5887513,13718946
11417914,6336113
500650,556746
500650,6541719
556746,6541719
1081238,7988408
636901,1454199
636901,1742815
636901,3682302
1454199,1742815
1454199,3682302
1742815,3682302
11214611,11298698
1019277,1158873
1019277,7956067
1158873,7956067
6376565,2970365
13487029,6765346
12776706,4086982
2233962,12820200
2233962,12530388
12820200,12530388
14017751,11726046
1545504,436248
1545504,2012359
436248,2012359
10929729,9978091
3186525,8691031
3186525,7755690
8691031,7755690
11334678,11604770
7387618,1451618
7387618,11966798
1451618,11966798
10300904,2196817
14116468,3753014
6358413,1500798
6358413,7106455
6358413,1598228
1500798,7106455
1500798,1598228
7106455,1598228
7922779,8661570
7922779,8490988
8661570,8490988
11327640,11263890
11327640,11263889
11263890,11263889
7946391,500376
13485281,6769480
2053365,9114622
473070,6523342
4014754,12754132
8361050,1179026
11968969,7938850
943564,11367789
11113999,11083531
3539795,6343377
202521,8402638
13252916,3324976
9729641,2370497
7991494,10361563
1211070,1204691
1504103,1600568
11861351,1773062
11861351,11851029
1773062,11851029
12769753,3571553
7430784,7033843
7265648,373013
12015910,8520996
3127469,9571737
2893892,969586
8328913,1163279
555593,425304
1052878,8659990
1052878,12016461
8659990,12016461
810052,13527113
1619930,10666349
6833043,2176738
11193755,997873
13162560,10364870
3085467,9272959
3085467,3961502
9272959,3961502
11312081,1144422
2012751,6289664
10402387,1400692
10402387,9471124
10402387,9518134
1400692,9471124
1400692,9518134
9471124,9518134
1743293,3338565
8627761,11627148
8627761,1014300
11627148,1014300
10453402,9083350
10453402,10043771
10453402,344106
10453402,10055268
10453402,11916991
9083350,10043771
9083350,344106
9083350,10055268
9083350,11916991
10043771,344106
10043771,10055268
10043771,11916991
344106,10055268
344106,11916991
10055268,11916991
13034668,7997111
6106547,647752
470486,11861028
2417136,2368151
6741481,13838449
601213,664293
601213,599472
664293,599472
9910713,9958629
9910713,3350532
9910713,575123
9958629,3350532
9958629,575123
3350532,575123
1090615,11623574
2802886,11487854
2802886,2990449
11487854,2990449
6719685,637189
6719685,10165819
637189,10165819
7073587,8210564
12136523,8320956
12811243,13217636
12811243,13522938
12811243,12340085
13217636,13522938
13217636,12340085
13522938,12340085
13554653,8320037
13554653,6374470
8320037,6374470
11284364,1094686
11284364,1053624
1094686,1053624
11152042,11146706
1365014,3392264
12294088,12523164
12294088,12512074
12523164,12512074
3894548,13220883
72077,9805322
6587880,532434
12317141,8629065
1639996,858609
11536036,13864579
8445122,6404810
6582104,2084937
1215671,1491654
2506184,3324059
9509239,1372776
6220660,11566927
11553220,294319
489874,537428
8005327,7338586
590817,7187202
4176954,11286838
7146586,6559193
7146586,7147996
7146586,6575502
6559193,7147996
6559193,6575502
7147996,6575502
9402339,8932467
13048064,3737184
10410663,9456274
337366,12605695
9843473,13138006
9843473,8002330
13138006,8002330
10838462,8815955
7321298,6440079
13264527,9378947
13264527,10317760
9378947,10317760
1347294,2246573
2736370,9215253
8888305,3795489
199648,71124
3592670,9660467
7536879,12014089
1207595,1208510
1207595,1225738
1208510,1225738
3986294,3037405
6151470,744165
11089123,8034142
2800908,8923460
2800908,10580082
8923460,10580082
8305842,523243
11623173,11599601
8089910,7742896
3696259,12544239
2654569,8702617
6396620,1134568
11366437,10445355
11366437,11240286
10445355,11240286
8995910,8901399
8995910,9753085
8901399,9753085
6902696,12729060
10383879,10559233
3374947,12256105
10722915,10678238
10958781,12328763
6549386,13734646
6549386,1148327
6549386,1676353
13734646,1148327
13734646,1676353
1148327,1676353
2052834,2038090
