pair_id	id1	id2	label	split
10142	6874906	6913791	0.0	train
10144	6861968	6894076	0.0	train
10145	5998315	6894076	0.0	train
10148	2224503	6833043	0.0	train
10149	6615626	6791304	0.0	train
10150	6726679	6787251	0.0	train
10151	6707449	6784826	0.0	train
10153	3826976	6747498	0.0	train
10156	13613959	6737166	0.0	train
10157	188477	6693389	0.0	train
10159	2236807	6654786	0.0	train
10163	6575502	6596725	0.0	train
10164	6559193	6596725	0.0	train
10165	14013396	6588335	0.0	train
10171	6396620	6468179	0.0	train
10172	13466872	6452497	0.0	train
10174	6318900	6440944	0.0	train
10175	6296645	6440186	0.0	train
10177	6390089	6417073	0.0	train
10178	13624444	6404810	0.0	train
10180	3124785	6404139	0.0	train
10181	13227826	6404139	0.0	train
10184	10440470	6390089	0.0	train
10186	1072600	6360452	0.0	train
10187	13089136	634626	0.0	train
10188	1402817	6341594	0.0	train
10189	301569	6335139	0.0	train
10191	2115197	632756	0.0	train
10194	6236812	6264233	0.0	train
10195	217827	6240958	0.0	test
10198	325540	6209300	0.0	train
10201	146796	6154284	0.0	train
10205	2395991	6110633	0.0	train
10206	6033068	6097593	0.0	train
10208	585292	6094870	0.0	train
10212	10166359	5998315	0.0	train
10213	5925437	5975333	0.0	train
10215	11251091	5961743	0.0	train
10216	14013996	5955800	0.0	train
10217	562493	5930991	0.0	train
10218	1394582	5930991	0.0	train
10219	13233390	5913550	0.0	val
10224	4173174	5881003	0.0	train
10225	1538230	5881003	0.0	train
10226	10577713	5877773	0.0	val
10229	13039311	581757	0.0	train
10230	4166731	577613	0.0	train
10231	560423	562629	0.0	train
10232	1422321	562493	0.0	train
10233	1955265	54386	0.0	train
10235	462789	541643	0.0	train
10236	2224503	533019	0.0	train
10238	10572223	520429	0.0	train
10239	4007584	479168	0.0	train
10243	413285	436248	0.0	val
10244	3889158	4180923	0.0	train
10245	12671499	4179555	0.0	train
10246	2968549	4179481	0.0	train
10249	3927542	4169659	0.0	train
10250	11263494	415007	0.0	train
10251	4040249	4116949	0.0	train
10254	10220139	4081671	0.0	train
10255	2891461	4049018	0.0	train
10257	11160521	4040249	0.0	train
10263	3974735	3981697	0.0	train
10266	11118779	3976019	0.0	train
10268	11219075	3969878	0.0	test
10270	2894711	3906368	0.0	train
10271	13867445	3891136	0.0	train
10274	3012321	3826976	0.0	train
10276	2986554	3816088	0.0	test
10277	3775532	3815382	0.0	train
10278	3773835	3810804	0.0	train
10279	3773560	3805221	0.0	train
10281	3773900	3802081	0.0	train
10282	3760070	3799011	0.0	train
10283	12897625	3795948	0.0	train
10286	12055843	3769495	0.0	train
10287	3754466	3766900	0.0	train
10289	11785422	3757575	0.0	train
10293	3549681	3721551	0.0	train
10294	3597619	3720127	0.0	train
10295	3233837	3720127	0.0	train
10298	3184466	3696652	0.0	val
10299	3257225	3694921	0.0	train
10300	11540725	3683694	0.0	test
10304	13850689	3666021	0.0	train
10305	13129541	3662635	0.0	train
10306	13868587	3623800	0.0	train
10307	3241506	361598	0.0	train
10309	3226329	3615210	0.0	train
10312	3350061	3581006	0.0	train
10313	3272933	3573137	0.0	train
10314	3548341	3571553	0.0	train
10315	10796239	3566663	0.0	train
10316	3514423	3555513	0.0	train
10317	3384939	3546023	0.0	train
10319	13047547	3544927	0.0	train
10321	10764378	353799	0.0	train
10322	3195426	3514156	0.0	train
10323	3446025	3460677	0.0	train
10326	13027234	3393879	0.0	train
10329	13393424	3384726	0.0	train
10330	3241506	3377737	0.0	train
10331	3350055	3374501	0.0	val
10333	3282059	3363876	0.0	train
10335	3284863	3358161	0.0	train
10339	10235063	3340520	0.0	train
10340	3287579	3317325	0.0	train
10341	1203737	3317325	0.0	train
10344	3229220	3279146	0.0	train
10345	3234474	3277253	0.0	val
10348	12214372	3272933	0.0	train
10350	13128807	3260532	0.0	train
10351	3174960	3255660	0.0	train
10353	13051939	3246262	0.0	train
10355	10730931	3210198	0.0	train
10356	12502887	3207649	0.0	train
10357	14048147	3202154	0.0	train
10361	3116749	3138286	0.0	train
10363	3100035	3109044	0.0	test
10364	14052762	3099170	0.0	train
10365	3060546	3095674	0.0	train
10366	262878	309215	0.0	train
10369	13223081	3083640	0.0	val
10370	2871307	3066600	0.0	train
10371	1547154	3060546	0.0	train
10372	11253186	3053875	0.0	train
10373	227508	305179	0.0	train
10378	10676346	30179	0.0	train
10379	1949547	3013036	0.0	train
10380	11013021	2997273	0.0	train
10381	2978128	2987559	0.0	train
10382	12804257	2964374	0.0	train
10386	2942596	2943648	0.0	train
10387	2845182	2943648	0.0	train
10388	2906649	2935208	0.0	train
10389	12906280	2935208	0.0	train
10391	14052762	2916916	0.0	train
10394	2843767	2871307	0.0	train
10396	10316451	2716205	0.0	train
10397	1374395	2714484	0.0	train
10404	146828	2614269	0.0	train
10406	2506184	2580007	0.0	train
10409	2309621	2517543	0.0	train
10410	1208510	2509043	0.0	train
10411	13927418	2502823	0.0	test
10413	12579509	2465540	0.0	train
10415	2354737	2450740	0.0	train
10417	2306532	2399512	0.0	train
10419	13954297	2270401	0.0	train
10420	10170069	2269401	0.0	train
10421	11675360	2248566	0.0	train
10422	13291780	2235839	0.0	train
10423	1950793	222684	0.0	train
10424	10726711	2223395	0.0	train
10426	2135109	2191910	0.0	train
10427	2122362	2171566	0.0	train
10429	146828	2151983	0.0	train
10432	10358690	2070994	0.0	train
10436	13076031	1983736	0.0	train
10437	13407239	1982673	0.0	train
10439	1202668	1977093	0.0	train
10443	11218481	1948041	0.0	train
10447	13896872	1815220	0.0	train
10452	10349344	1747853	0.0	train
10455	1493678	1653818	0.0	train
10456	1453427	1653818	0.0	train
10458	10019280	1634985	0.0	train
10460	1540613	1598669	0.0	train
10461	136854	158036	0.0	train
10462	1448794	1545504	0.0	train
10463	13137646	1544711	0.0	train
10464	10688960	1540269	0.0	train
10465	116717	15198	0.0	train
10466	1491654	1492859	0.0	train
10467	1451119	1492859	0.0	train
10468	1486578	1487176	0.0	train
10470	12105760	1422321	0.0	train
10472	12713315	14173166	0.0	train
10474	11540725	1417034	0.0	test
10476	14074261	14116468	0.0	train
10479	12698766	1404843	0.0	train
10481	11619015	14043416	0.0	train
10482	12845183	14043401	0.0	train
10486	12329130	13993550	0.0	train
10487	11914983	13976331	0.0	train
10488	121323	139586	0.0	train
10489	1379498	13927418	0.0	test
10492	13613959	13896872	0.0	train
10493	12602379	1388755	0.0	train
10494	1386048	1386297	0.0	train
10497	13747138	13792990	0.0	train
10499	13742042	13782222	0.0	train
10502	13695646	13743961	0.0	train
10504	13695497	13725039	0.0	train
10505	12033059	13725039	0.0	train
10506	10088670	13677919	0.0	train
10507	10434076	13673621	0.0	train
10508	10024725	13673621	0.0	train
10509	13637564	13660284	0.0	train
10510	13153042	13646500	0.0	train
10511	13247495	13624444	0.0	train
10512	12530388	13624444	0.0	train
10517	13386144	13544578	0.0	train
10519	12808660	13534816	0.0	train
10521	13032089	13521656	0.0	train
10522	13170984	13512111	0.0	train
10523	12772578	13512111	0.0	train
10524	13160699	13507039	0.0	train
10525	12602449	13500848	0.0	train
10527	12662280	13471383	0.0	train
10528	13015724	13396390	0.0	train
10529	12822753	13385769	0.0	test
10530	11369412	1337580	0.0	train
10531	12282234	13350983	0.0	train
10533	12811243	13266561	0.0	train
10534	12314909	13257231	0.0	train
10535	13053815	13254355	0.0	train
10537	10626230	13241815	0.0	train
10538	12268259	13223081	0.0	val
10539	1308600	1319140	0.0	train
10542	12776514	13132408	0.0	train
10543	10321892	13108658	0.0	train
10544	12324198	13107862	0.0	train
10545	12296594	13092354	0.0	train
10548	12739020	13062600	0.0	train
10551	12415626	13023922	0.0	train
10554	10363349	12903351	0.0	train
10556	1218299	1286073	0.0	train
10557	11051804	12843169	0.0	train
10558	12599722	12804257	0.0	train
10563	10145397	12736797	0.0	train
10564	12393937	12734141	0.0	train
10565	12317422	12698766	0.0	train
10568	11321727	12548660	0.0	val
10569	12438042	12505832	0.0	train
10571	1211405	1239494	0.0	train
10572	10726711	12387480	0.0	train
10576	11118779	12299918	0.0	train
10577	11785207	12291982	0.0	train
10579	12215438	12222741	0.0	train
10581	11933740	12187342	0.0	train
10582	12055843	12148803	0.0	train
10583	12030740	12074716	0.0	train
10585	10289591	12041789	0.0	train
10586	11904421	11928373	0.0	train
10589	11469328	11916204	0.0	train
10590	1180941	1185907	0.0	train
10591	1011627	11855015	0.0	train
10594	1074136	1181113	0.0	train
10600	11462943	11470548	0.0	train
10601	11449075	11454740	0.0	train
10602	1091055	1144517	0.0	train
10607	1088908	1130018	0.0	val
10610	11204201	11251938	0.0	train
10611	11194033	11226820	0.0	train
10613	11048266	11152833	0.0	train
10614	11143699	11145910	0.0	train
10615	11057469	11136648	0.0	train
10620	10821124	10839871	0.0	train
10622	10742587	10795183	0.0	train
10625	10319285	10596426	0.0	train
10627	10560557	10591095	0.0	train
10633	10415050	10575459	0.0	train
10637	10492433	10569992	0.0	train
10638	10319285	10538854	0.0	train
10639	1017795	1052953	0.0	test
10640	10415523	10524172	0.0	train
10641	10363180	10522743	0.0	train
10642	10307088	10518560	0.0	train
10643	10336562	10514338	0.0	train
10644	10434076	10492433	0.0	train
10645	10363523	10459109	0.0	train
10647	10379780	10440536	0.0	train
10648	10363180	10439855	0.0	train
10649	10316451	10415050	0.0	train
10650	10336482	10378846	0.0	train
10651	10320360	10339747	0.0	train
10652	10260861	10267674	0.0	train
10653	10177452	10235063	0.0	train
10655	10171010	10199531	0.0	train
10657	10124944	10130477	0.0	train
10659	10072682	10080206	0.0	train
10661	9936176	9990354	0.0	train
10662	9800955	9990354	0.0	train
10663	6793870	9990354	0.0	train
10665	12821961	9990354	0.0	train
10667	9699572	9990339	0.0	train
10668	9899843	9989193	0.0	train
10670	960566	9989193	0.0	train
10671	9468269	9989193	0.0	train
10672	8917660	9989193	0.0	train
10674	6064352	9989193	0.0	train
10677	3130335	9989193	0.0	train
10680	1783235	9989193	0.0	train
10681	1529148	9989193	0.0	train
10684	13002937	9989193	0.0	train
10686	12099163	9989193	0.0	train
10687	1158762	9989193	0.0	train
10688	11544853	9989193	0.0	train
10694	11795967	9984487	0.0	test
10696	9932032	9984108	0.0	val
10698	1891957	9984108	0.0	val
10700	9286212	9983762	0.0	train
10702	9010183	9983762	0.0	train
10704	7947218	9983762	0.0	train
10705	6922429	9983762	0.0	train
10708	615188	9983762	0.0	train
10709	5955468	9983762	0.0	train
10711	4176002	9983762	0.0	train
10712	3839559	9983762	0.0	train
10713	3736900	9983762	0.0	train
10714	3053875	9983762	0.0	train
10715	3028840	9983762	0.0	train
10716	2958759	9983762	0.0	train
10718	2717205	9983762	0.0	train
10719	13933724	9983762	0.0	train
10720	12307174	9983762	0.0	train
10721	1189644	9983762	0.0	train
10723	11477992	9983762	0.0	train
10725	11327640	9983762	0.0	train
10726	10169442	9983762	0.0	train
10727	10106188	9983762	0.0	train
10728	8217017	9982687	0.0	train
10729	3643324	9982687	0.0	train
10730	2804447	9982687	0.0	train
10731	3006676	9982020	0.0	train
10733	8952665	9981863	0.0	val
10737	8444304	9981863	0.0	val
10746	3884599	9981863	0.0	val
10765	1017051	9981863	0.0	val
10766	8491959	998114	0.0	train
10767	8426880	998114	0.0	train
10768	6747498	998114	0.0	train
10773	1724908	9979235	0.0	train
10775	7340626	997873	0.0	train
10778	4076095	997873	0.0	train
10779	3607276	997873	0.0	train
10780	3573137	997873	0.0	train
10782	2666562	997873	0.0	train
10784	12000997	997873	0.0	train
10787	894800	9978091	0.0	test
10794	34033	9978091	0.0	test
10797	1983616	9978091	0.0	test
10799	1340473	9978091	0.0	test
10800	13356694	9978091	0.0	test
10803	11310960	9978091	0.0	test
10812	8917556	9976890	0.0	train
10813	8748560	9976890	0.0	train
10814	8603834	9976890	0.0	train
10816	6340717	9976890	0.0	train
10817	556377	9976890	0.0	train
10818	2976945	9976890	0.0	train
10819	2845182	9976890	0.0	train
10821	1652973	9976890	0.0	train
10822	13984522	9976890	0.0	train
10823	13800926	9976890	0.0	train
10824	12000426	9976890	0.0	train
10828	10572223	9976890	0.0	train
10833	8552367	9976640	0.0	train
10834	8248962	9976640	0.0	train
10835	8222055	9976640	0.0	train
10837	7209825	9976640	0.0	train
10838	7033933	9976640	0.0	train
10839	6909542	9976640	0.0	train
10840	6859643	9976640	0.0	train
10841	6774199	9976640	0.0	train
10842	6730845	9976640	0.0	train
10843	6581983	9976640	0.0	train
10844	6518580	9976640	0.0	train
10845	2739215	9976640	0.0	train
10846	2516906	9976640	0.0	train
10850	13023478	9976640	0.0	train
10851	12906280	9976640	0.0	train
10854	1185313	9976640	0.0	train
10855	10969654	9976640	0.0	train
10857	10775237	9976640	0.0	train
10861	96658	997075	0.0	train
10862	94990	997075	0.0	train
10864	8863407	997075	0.0	train
10865	8695068	997075	0.0	train
10867	7142863	997075	0.0	train
10868	698955	997075	0.0	train
10869	6737839	997075	0.0	train
10871	5877071	997075	0.0	train
10872	4068606	997075	0.0	train
10873	3662635	997075	0.0	train
10874	3581006	997075	0.0	train
10876	2808579	997075	0.0	train
10877	2520363	997075	0.0	train
10878	2067583	997075	0.0	train
10879	187386	997075	0.0	train
10880	185780	997075	0.0	train
10881	1735491	997075	0.0	train
10882	1638342	997075	0.0	train
10883	14043485	997075	0.0	train
10884	13498961	997075	0.0	train
10887	12655183	997075	0.0	train
10888	12354434	997075	0.0	train
10892	11175867	997075	0.0	train
10893	11055053	997075	0.0	train
10896	10666349	997075	0.0	train
10897	10647725	997075	0.0	train
10898	10215675	997075	0.0	train
10899	10078449	997075	0.0	train
10926	9729903	9968192	0.0	train
10927	937198	9968192	0.0	train
10929	8898608	9968192	0.0	train
10930	838684	9968192	0.0	train
10932	7288634	9968192	0.0	train
10933	7127714	9968192	0.0	train
10934	6767724	9968192	0.0	train
10935	2938700	9968192	0.0	train
10941	14183530	9968192	0.0	train
10942	1404843	9968192	0.0	train
10944	13034541	9968192	0.0	train
10945	12914016	9968192	0.0	train
10946	11916991	9968192	0.0	train
10947	11701215	9968192	0.0	train
10948	11592006	9968192	0.0	train
10950	11184503	9968192	0.0	train
10951	10363349	9968192	0.0	train
10952	10235021	9968192	0.0	train
10953	10177221	9968192	0.0	train
10954	10122811	9968192	0.0	train
10956	9779225	9961167	0.0	train
10957	9156677	9961167	0.0	train
10958	9202093	9959637	0.0	train
10959	6214897	9959637	0.0	train
10960	12844526	9959637	0.0	train
10961	9658053	9959402	0.0	train
10967	7178163	9959402	0.0	train
10968	7117961	9959402	0.0	train
10969	7068072	9959402	0.0	train
10971	6747886	9959402	0.0	train
10973	3843637	9959402	0.0	train
10974	3839559	9959402	0.0	train
10976	3286542	9959402	0.0	train
10977	3246262	9959402	0.0	train
10978	2970290	9959402	0.0	train
10979	2516906	9959402	0.0	train
10981	2258067	9959402	0.0	train
10983	1527518	9959402	0.0	train
10984	13887600	9959402	0.0	train
10986	13512111	9959402	0.0	train
10988	1257933	9959402	0.0	train
10989	12513393	9959402	0.0	train
10990	1132869	9959402	0.0	train
10991	10986733	9959402	0.0	train
10992	10440536	9959402	0.0	train
10993	10386484	9959402	0.0	train
10995	9313309	9958991	0.0	train
10997	919306	9958991	0.0	train
10998	860733	9958991	0.0	train
10999	7487110	9958991	0.0	train
11000	7089571	9958991	0.0	train
11001	7063038	9958991	0.0	train
11002	6781345	9958991	0.0	train
11003	6507475	9958991	0.0	train
11004	5930561	9958991	0.0	train
11007	3941074	9958991	0.0	train
11008	3816330	9958991	0.0	train
11009	3226329	9958991	0.0	train
11011	13489670	9958991	0.0	train
11012	13011691	9958991	0.0	train
11014	11710822	9958991	0.0	train
11015	11290603	9958991	0.0	train
11016	10948799	9958991	0.0	train
11017	10839871	9958991	0.0	train
11018	10235063	9958991	0.0	train
11019	10036768	9958991	0.0	train
11020	9263870	9958439	0.0	train
11021	924370	9958439	0.0	train
11022	8726672	9958439	0.0	train
11023	742533	9958439	0.0	train
11026	6940007	9958439	0.0	train
11028	652289	9958439	0.0	train
11029	6376565	9958439	0.0	train
11030	6112520	9958439	0.0	train
11031	4179185	9958439	0.0	train
11032	4014360	9958439	0.0	train
11036	294319	9958439	0.0	train
11037	2855052	9958439	0.0	train
11038	2793209	9958439	0.0	train
11040	1826260	9958439	0.0	train
11041	1768183	9958439	0.0	train
11043	136854	9958439	0.0	train
11044	13116168	9958439	0.0	train
11045	12808660	9958439	0.0	train
11046	12368258	9958439	0.0	train
11047	11914983	9958439	0.0	train
11048	11894822	9958439	0.0	train
11050	11449075	9958439	0.0	train
11052	10349344	9958439	0.0	train
11053	10184996	9958439	0.0	train
11055	10072682	9958439	0.0	train
11058	8751007	9958356	0.0	train
11059	799101	9958356	0.0	train
11060	744767	9958356	0.0	train
11061	7288634	9958356	0.0	train
11062	7065051	9958356	0.0	train
11063	677363	9958356	0.0	train
11064	6285350	9958356	0.0	train
11069	2929494	9958356	0.0	train
11071	2695287	9958356	0.0	train
11073	1683677	9958356	0.0	train
11075	13771014	9958356	0.0	train
11076	13675962	9958356	0.0	train
11077	13508641	9958356	0.0	train
11079	13042351	9958356	0.0	train
11080	12802675	9958356	0.0	train
11082	1142025	9958356	0.0	train
11084	10673195	9958356	0.0	train
11087	9364470	9957994	0.0	train
11090	9034376	9957994	0.0	train
11091	8967013	9957994	0.0	train
11092	8539394	9957994	0.0	train
11093	8239809	9957994	0.0	train
11094	7855998	9957994	0.0	train
11095	7764998	9957994	0.0	train
11097	7269407	9957994	0.0	train
11099	6553795	9957994	0.0	train
11100	6086729	9957994	0.0	train
11101	4082196	9957994	0.0	train
11102	3697110	9957994	0.0	train
11103	2896701	9957994	0.0	train
11104	1520959	9957994	0.0	train
11106	13275034	9957994	0.0	train
11107	12837109	9957994	0.0	train
11108	12806796	9957994	0.0	train
11109	12599722	9957994	0.0	train
11110	12538295	9957994	0.0	train
11111	11879966	9957994	0.0	train
11112	11584581	9957994	0.0	train
11115	10386484	9957994	0.0	train
11116	10122811	9957994	0.0	train
11119	556746	9957639	0.0	val
11122	9728760	9955121	0.0	train
11124	8627761	9955121	0.0	train
11125	7299831	9955121	0.0	train
11126	6968916	9955121	0.0	train
11128	6448510	9955121	0.0	train
11129	6417309	9955121	0.0	train
11131	4004859	9955121	0.0	train
11133	3941074	9955121	0.0	train
11134	3806673	9955121	0.0	train
11135	3795948	9955121	0.0	train
11136	3757575	9955121	0.0	train
11137	2871307	9955121	0.0	train
11141	14097120	9955121	0.0	train
11142	13762949	9955121	0.0	train
11143	13477041	9955121	0.0	train
11145	12506974	9955121	0.0	train
11149	11368377	9955121	0.0	train
11150	10978501	9955121	0.0	train
11152	1020377	9955121	0.0	train
11153	9913134	9954806	0.0	train
11154	9875432	9954806	0.0	train
11157	7090739	9954806	0.0	train
11158	7031792	9954806	0.0	train
11160	4085876	9954806	0.0	train
11163	2918508	9954806	0.0	train
11164	2629780	9954806	0.0	train
11165	2552578	9954806	0.0	train
11166	2420174	9954806	0.0	train
11167	2355535	9954806	0.0	train
11168	2197113	9954806	0.0	train
11169	1983736	9954806	0.0	train
11172	13985180	9954806	0.0	train
11173	13645536	9954806	0.0	train
11174	12843023	9954806	0.0	train
11179	10419635	9954806	0.0	train
11181	982818	9953254	0.0	train
11183	9082228	9953254	0.0	train
11184	8791791	9953254	0.0	train
11185	8744913	9953254	0.0	train
11186	8582334	9953254	0.0	train
11188	7339242	9953254	0.0	train
11190	6837198	9953254	0.0	train
11191	6718122	9953254	0.0	train
11192	6617054	9953254	0.0	train
11193	6609499	9953254	0.0	train
11195	407622	9953254	0.0	train
11196	2720740	9953254	0.0	train
11197	1821409	9953254	0.0	train
11199	13575401	9953254	0.0	train
11202	1207595	9953254	0.0	train
11203	11296520	9953254	0.0	train
11204	11121969	9953254	0.0	train
11205	11112349	9953254	0.0	train
11206	10596473	9953254	0.0	train
11208	10402558	9953254	0.0	train
11210	8790720	995245	0.0	val
11214	3811280	995245	0.0	val
11217	2292489	995245	0.0	val
11219	1760011	995245	0.0	val
11220	1711609	995245	0.0	val
11225	11561311	995245	0.0	val
11228	1017051	995245	0.0	val
11230	9397961	9950978	0.0	train
11231	9296658	9950978	0.0	train
11233	9089448	9950978	0.0	train
11234	8909292	9950978	0.0	train
11235	8907887	9950978	0.0	train
11236	8536559	9950978	0.0	train
11238	6963085	9950978	0.0	train
11240	6369878	9950978	0.0	train
11241	5901732	9950978	0.0	train
11244	3769495	9950978	0.0	train
11245	366022	9950978	0.0	train
11246	298244	9950978	0.0	train
11247	2689098	9950978	0.0	train
11252	13317126	9950978	0.0	train
11255	10688271	9950978	0.0	train
11256	10580603	9950978	0.0	train
11258	10492461	9950978	0.0	train
11259	10179607	9950978	0.0	train
11260	4026351	9947083	0.0	train
11262	9724821	9944608	0.0	train
11265	8254593	9944608	0.0	train
11266	8070480	9944608	0.0	train
11267	7033933	9944608	0.0	train
11269	6349456	9944608	0.0	train
11270	6261089	9944608	0.0	train
11271	6204985	9944608	0.0	train
11272	397486	9944608	0.0	train
11273	38803	9944608	0.0	train
11274	3757575	9944608	0.0	train
11275	2842329	9944608	0.0	train
11276	2840760	9944608	0.0	train
11277	218766	9944608	0.0	train
11278	2176374	9944608	0.0	train
11279	1784722	9944608	0.0	train
11280	1741869	9944608	0.0	train
11281	1681327	9944608	0.0	train
11282	14112554	9944608	0.0	train
11285	13089136	9944608	0.0	train
11286	12748976	9944608	0.0	train
11288	12200796	9944608	0.0	train
11289	12191267	9944608	0.0	train
11291	11387243	9944608	0.0	train
11292	10949741	9944608	0.0	train
11293	10789945	9944608	0.0	train
11295	10386678	9944608	0.0	train
11296	10327576	9944608	0.0	train
11297	10235021	9944608	0.0	train
11316	13546721	9944059	0.0	val
11321	11746593	9944059	0.0	val
11325	8018256	9942177	0.0	train
11327	10540877	9942177	0.0	train
11331	9631495	9938843	0.0	train
11333	8690238	9938843	0.0	train
11335	6579073	9938843	0.0	train
11336	6440944	9938843	0.0	train
11337	6142517	9938843	0.0	train
11339	397486	9938843	0.0	train
11340	3811129	9938843	0.0	train
11341	3229729	9938843	0.0	train
11342	3024474	9938843	0.0	train
11343	2552578	9938843	0.0	train
11344	2014892	9938843	0.0	train
11345	164439	9938843	0.0	train
11346	14078127	9938843	0.0	train
11347	13896872	9938843	0.0	train
11350	13464062	9938843	0.0	train
11351	13034541	9938843	0.0	train
11352	12544842	9938843	0.0	train
11353	12406817	9938843	0.0	train
11354	12239971	9938843	0.0	train
11361	8378455	9936811	0.0	train
11364	6859643	9936811	0.0	train
11365	6774199	9936811	0.0	train
11366	6745164	9936811	0.0	train
11367	6596725	9936811	0.0	train
11368	6455296	9936811	0.0	train
11370	3947427	9936811	0.0	train
11371	3229240	9936811	0.0	train
11372	2976945	9936811	0.0	train
11374	14144304	9936811	0.0	train
11376	12636107	9936811	0.0	train
11379	12304485	9936811	0.0	train
11380	1078710	9936811	0.0	train
11381	10513000	9936811	0.0	train
11383	10252045	9936811	0.0	train
11384	10190814	9936811	0.0	train
11390	1851434	9936298	0.0	test
11391	1432989	9936191	0.0	test
11395	6503029	9935994	0.0	train
11396	10286325	9935994	0.0	train
11399	9727407	9935273	0.0	train
11400	9916560	9935166	0.0	train
11401	9746979	9935166	0.0	train
11402	9343413	9935166	0.0	train
11404	9010183	9935166	0.0	train
11406	8602987	9935166	0.0	train
11409	5926908	9935166	0.0	train
11411	500376	9935166	0.0	train
11413	4179321	9935166	0.0	train
11414	4071150	9935166	0.0	train
11415	3567897	9935166	0.0	train
11416	3011184	9935166	0.0	train
11418	1999432	9935166	0.0	train
11419	13801328	9935166	0.0	train
11421	12599722	9935166	0.0	train
11423	11253186	9935166	0.0	train
11425	10516099	9935166	0.0	train
11426	10489794	9935166	0.0	train
11428	9020170	9935120	0.0	train
11430	742533	9935120	0.0	train
11431	6906376	9935120	0.0	train
11432	6633738	9935120	0.0	train
11433	6580901	9935120	0.0	train
11434	651617	9935120	0.0	train
11435	6350740	9935120	0.0	train
11436	6342257	9935120	0.0	train
11437	6256451	9935120	0.0	train
11438	4180923	9935120	0.0	train
11440	3826613	9935120	0.0	train
11441	3544046	9935120	0.0	train
11442	2442492	9935120	0.0	train
11443	2075826	9935120	0.0	train
11444	1494169	9935120	0.0	train
11445	14131852	9935120	0.0	train
11447	13993550	9935120	0.0	train
11448	11885231	9935120	0.0	train
11449	11741817	9935120	0.0	train
11450	11291600	9935120	0.0	train
11451	11249819	9935120	0.0	train
11452	11107420	9935120	0.0	train
11455	12715545	9934947	0.0	train
11457	9700262	9934639	0.0	train
11458	9404702	9934639	0.0	train
11459	9220640	9934639	0.0	train
11460	9002521	9934639	0.0	train
11461	8932722	9934639	0.0	train
11462	838684	9934639	0.0	train
11463	7438683	9934639	0.0	train
11464	7224106	9934639	0.0	train
11467	4013088	9934639	0.0	train
11469	3902774	9934639	0.0	train
11470	3896135	9934639	0.0	train
11471	3176455	9934639	0.0	train
11472	2918913	9934639	0.0	train
11473	2881240	9934639	0.0	train
11474	2866997	9934639	0.0	train
11475	2205857	9934639	0.0	train
11476	1386253	9934639	0.0	train
11479	13317126	9934639	0.0	train
11480	13111434	9934639	0.0	train
11481	13057382	9934639	0.0	train
11483	12714069	9934639	0.0	train
11485	12105760	9934639	0.0	train
11486	11885231	9934639	0.0	train
11488	10978501	9934639	0.0	train
11489	10037613	9934639	0.0	train
11492	489874	9934133	0.0	train
11493	11710369	9934133	0.0	train
11495	8698233	9934061	0.0	train
11496	8663305	9934061	0.0	train
11497	8611810	9934061	0.0	train
11498	8451001	9934061	0.0	train
11499	7240139	9934061	0.0	train
11500	7020723	9934061	0.0	train
11501	6963648	9934061	0.0	train
11502	6787251	9934061	0.0	train
11503	6758370	9934061	0.0	train
11504	6025520	9934061	0.0	train
11506	477715	9934061	0.0	train
11507	4168043	9934061	0.0	train
11508	3993698	9934061	0.0	train
11515	2513643	9934061	0.0	train
11516	2357433	9934061	0.0	train
11517	2075826	9934061	0.0	train
11518	2025416	9934061	0.0	train
11519	13957572	9934061	0.0	train
11520	12843023	9934061	0.0	train
11521	12754132	9934061	0.0	train
11522	1269582	9934061	0.0	train
11525	10653347	9934061	0.0	train
11526	6556646	9932594	0.0	train
11529	12486834	9932134	0.0	val
11531	13880633	9932042	0.0	train
11532	11291600	9932042	0.0	train
11533	10856400	9932042	0.0	train
11539	812540	9932032	0.0	val
11548	6130881	9932032	0.0	val
11550	404462	9932032	0.0	val
11554	2452678	9932032	0.0	val
11566	11627148	9932032	0.0	val
11575	9772129	9930973	0.0	test
11577	9371985	9930973	0.0	test
11591	5990562	9930973	0.0	test
11592	3580324	9930973	0.0	test
11593	3269608	9930973	0.0	test
11608	1022905	9930973	0.0	test
11610	13272240	9930208	0.0	train
11625	3178787	9926966	0.0	val
11629	1636175	9926966	0.0	val
11630	1451618	9926966	0.0	val
11638	11701396	9926966	0.0	val
11639	11321727	9926966	0.0	val
11641	10344299	9926966	0.0	val
11650	434668	992603	0.0	test
11652	3681015	992603	0.0	test
11659	1903142	992603	0.0	test
11660	14063193	992603	0.0	test
11670	2537030	9923414	0.0	train
11673	6329863	991948	0.0	test
11679	12787153	991896	0.0	val
11682	9570830	9916560	0.0	train
11683	9434960	9916560	0.0	train
11684	9075036	9916560	0.0	train
11685	8603834	9916560	0.0	train
11686	8344794	9916560	0.0	train
11691	6008814	9916560	0.0	train
11692	4015167	9916560	0.0	train
11693	3978729	9916560	0.0	train
11694	397866	9916560	0.0	train
11695	3720127	9916560	0.0	train
11696	2567836	9916560	0.0	train
11699	13037199	9916560	0.0	train
11700	12906280	9916560	0.0	train
11702	116320	9916560	0.0	train
11703	11274742	9916560	0.0	train
11704	11237821	9916560	0.0	train
11705	10756321	9916560	0.0	train
11706	10325071	9916560	0.0	train
11707	10264636	9916560	0.0	train
11708	10009403	9916560	0.0	train
